# Сводка из захвата на интерфейсе шлюза: колонки формата AWS VPC Flow
# Logs версии 2, интервал сведения 60 секунд. Адреса и порты взяты из
# пакетов; настоящим журналом облачной платформы файл не является.
version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39284 6 7 539 1789185320 1789185324 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39288 8080 6 8 1061 1789185321 1789185321 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39288 6 6 512 1789185321 1789185321 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39302 8080 6 13 9546 1789185321 1789185324 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39302 6 7 539 1789185321 1789185324 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39318 8080 6 8 1884 1789185322 1789185322 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39318 6 6 512 1789185322 1789185322 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39322 8080 6 8 1610 1789185325 1789185325 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39322 6 6 512 1789185325 1789185325 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39326 8080 6 8 1610 1789185327 1789185327 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39326 6 6 512 1789185327 1789185327 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35746 8080 6 8 1335 1789185328 1789185328 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35746 6 6 512 1789185328 1789185328 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35752 8080 6 8 1061 1789185328 1789185328 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35752 6 6 512 1789185328 1789185328 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 33682 8080 6 8 1747 1789185330 1789185330 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 33682 6 6 512 1789185330 1789185330 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38142 8080 6 8 1335 1789185340 1789185340 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38142 6 6 512 1789185340 1789185340 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38156 8080 6 8 1061 1789185340 1789185340 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38156 6 6 512 1789185340 1789185340 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38170 8080 6 13 10094 1789185341 1789185344 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38170 6 7 539 1789185341 1789185344 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38180 8080 6 13 10368 1789185342 1789185346 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38180 6 7 539 1789185342 1789185346 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38184 8080 6 8 1198 1789185342 1789185343 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38184 6 6 512 1789185342 1789185343 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 39232 8080 6 8 1610 1789185345 1789185345 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 39232 6 6 512 1789185345 1789185345 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38198 8080 6 13 10368 1789185346 1789185349 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38198 6 7 539 1789185346 1789185349 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38206 8080 6 8 787 1789185347 1789185347 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38206 6 6 512 1789185347 1789185347 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 39234 8080 6 13 10368 1789185349 1789185352 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 39234 6 7 539 1789185349 1789185352 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 53098 8080 6 8 1335 1789185352 1789185352 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 53098 6 6 512 1789185352 1789185352 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 53112 8080 6 13 9272 1789185353 1789185356 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 53112 6 7 539 1789185353 1789185356 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57832 8080 6 8 924 1789185357 1789185357 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57832 6 6 512 1789185357 1789185357 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57840 8080 6 8 787 1789185359 1789185359 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57840 6 6 512 1789185359 1789185359 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58340 8080 6 8 1472 1789185361 1789185361 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58340 6 6 512 1789185361 1789185361 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58354 8080 6 8 1884 1789185362 1789185362 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58354 6 6 512 1789185362 1789185362 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58368 8080 6 8 1610 1789185363 1789185363 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58368 6 6 512 1789185363 1789185363 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55712 8080 6 8 924 1789185364 1789185364 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55712 6 6 512 1789185364 1789185364 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55728 8080 6 8 1747 1789185367 1789185367 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55728 6 6 512 1789185367 1789185367 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55744 8080 6 8 1610 1789185368 1789185368 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55744 6 6 512 1789185368 1789185368 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55748 8080 6 8 924 1789185368 1789185368 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55748 6 6 512 1789185368 1789185368 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 50254 8080 6 13 9272 1789185371 1789185374 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 50254 6 7 539 1789185371 1789185374 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59440 8080 6 8 1747 1789185380 1789185380 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59440 6 6 512 1789185380 1789185380 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59450 8080 6 8 924 1789185380 1789185380 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59450 6 6 512 1789185380 1789185380 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59458 8080 6 8 1884 1789185382 1789185382 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59458 6 6 512 1789185382 1789185382 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40010 8080 6 8 1610 1789185384 1789185384 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40010 6 6 512 1789185384 1789185384 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40016 8080 6 13 9820 1789185387 1789185390 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40016 6 7 539 1789185387 1789185390 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40020 8080 6 8 924 1789185387 1789185387 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40020 6 6 512 1789185387 1789185387 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40028 8080 6 8 1061 1789185388 1789185388 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40028 6 6 512 1789185388 1789185388 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40030 8080 6 13 9820 1789185388 1789185394 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40030 6 7 539 1789185388 1789185394 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55946 8080 6 13 10094 1789185392 1789185396 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55946 6 7 539 1789185392 1789185396 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 55962 8080 6 13 9546 1789185393 1789185396 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 55962 6 7 539 1789185393 1789185396 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36508 8080 6 13 9820 1789185399 1789185402 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36508 6 7 539 1789185399 1789185402 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 51536 8080 6 8 1335 1789185400 1789185400 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 51536 6 6 512 1789185400 1789185400 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 51538 8080 6 8 1198 1789185401 1789185401 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 51538 6 6 512 1789185401 1789185401 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45116 8080 6 8 1198 1789185410 1789185410 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45116 6 6 512 1789185410 1789185410 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45118 8080 6 13 9272 1789185411 1789185414 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45118 6 7 539 1789185411 1789185414 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46018 8080 6 8 1747 1789185415 1789185415 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46018 6 6 512 1789185415 1789185415 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46032 8080 6 8 1198 1789185417 1789185417 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46032 6 6 512 1789185417 1789185417 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46048 8080 6 8 1610 1789185418 1789185418 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46048 6 6 512 1789185418 1789185418 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46062 8080 6 8 7324 1789185418 1789185419 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46062 6 3 176 1789185418 1789185418 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46062 8080 6 5 3044 1789185420 1789185421 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43256 8080 6 13 10094 1789185420 1789185423 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43256 6 7 539 1789185420 1789185423 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46062 6 4 363 1789185421 1789185421 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43260 8080 6 13 10094 1789185422 1789185425 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43260 6 7 539 1789185422 1789185425 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43274 8080 6 8 1747 1789185423 1789185423 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43274 6 6 512 1789185423 1789185423 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43282 8080 6 13 9546 1789185425 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43282 6 7 539 1789185425 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43292 8080 6 13 10368 1789185427 1789185430 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43292 6 7 539 1789185427 1789185430 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59958 8080 6 8 1061 1789185427 1789185427 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59958 6 6 512 1789185427 1789185427 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59968 8080 6 8 1335 1789185429 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59968 6 6 512 1789185429 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34268 8080 6 8 1472 1789185429 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34268 6 6 512 1789185429 1789185429 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34272 8080 6 13 10368 1789185430 1789185433 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34272 6 7 539 1789185430 1789185433 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34278 8080 6 13 9820 1789185430 1789185433 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34278 6 7 539 1789185430 1789185433 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34286 8080 6 13 9546 1789185431 1789185437 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34286 6 7 539 1789185431 1789185437 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 58874 8080 6 8 924 1789185436 1789185436 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 58874 6 6 512 1789185436 1789185436 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 47988 8080 6 13 9272 1789185446 1789185449 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 47988 6 7 539 1789185446 1789185449 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34946 8080 6 13 9272 1789185446 1789185449 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34946 6 7 539 1789185446 1789185449 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34958 8080 6 8 1335 1789185448 1789185448 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34958 6 6 512 1789185448 1789185448 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34960 8080 6 13 10094 1789185449 1789185452 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34960 6 7 539 1789185449 1789185452 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59082 8080 6 13 9272 1789185452 1789185455 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59082 6 7 539 1789185452 1789185455 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59098 8080 6 13 9272 1789185454 1789185457 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59098 6 7 539 1789185454 1789185457 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59104 8080 6 8 1198 1789185454 1789185454 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59104 6 6 512 1789185454 1789185454 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59198 8080 6 13 9546 1789185455 1789185458 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59198 6 7 539 1789185455 1789185458 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59208 8080 6 13 9272 1789185459 1789185462 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59208 6 7 539 1789185459 1789185462 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44588 8080 6 8 1061 1789185464 1789185464 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44588 6 6 512 1789185464 1789185464 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42306 8080 6 8 1610 1789185465 1789185465 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42306 6 6 512 1789185465 1789185465 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44592 8080 6 13 10368 1789185465 1789185468 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44592 6 7 539 1789185465 1789185468 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42314 8080 6 13 9272 1789185465 1789185468 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42314 6 7 539 1789185465 1789185468 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44598 8080 6 13 10368 1789185466 1789185469 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44598 6 7 539 1789185466 1789185469 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44602 8080 6 8 1747 1789185466 1789185466 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44602 6 6 512 1789185466 1789185466 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44616 8080 6 8 924 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44616 6 6 512 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44628 8080 6 8 1472 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44628 6 6 512 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44634 8080 6 8 1610 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44634 6 6 512 1789185467 1789185467 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42328 8080 6 8 924 1789185469 1789185469 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42328 6 6 512 1789185469 1789185469 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45158 8080 6 8 1747 1789185470 1789185470 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45158 6 6 512 1789185470 1789185470 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45168 8080 6 8 1335 1789185472 1789185472 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45168 6 6 512 1789185472 1789185472 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45172 8080 6 8 924 1789185473 1789185473 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45172 6 6 512 1789185473 1789185473 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45184 8080 6 8 1061 1789185473 1789185473 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45184 6 6 512 1789185473 1789185473 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45200 8080 6 9 8226 1789185476 1789185478 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45200 6 3 176 1789185476 1789185476 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 45200 8080 6 4 1594 1789185480 1789185480 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 45200 6 4 363 1789185480 1789185480 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36764 8080 6 8 1335 1789185484 1789185484 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36764 6 6 512 1789185484 1789185484 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41042 8080 6 13 9546 1789185485 1789185488 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41042 6 7 539 1789185485 1789185488 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41048 8080 6 8 1472 1789185487 1789185487 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41048 6 6 512 1789185487 1789185487 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41058 8080 6 8 787 1789185488 1789185488 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41058 6 6 512 1789185488 1789185488 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41074 8080 6 8 1747 1789185489 1789185489 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41074 6 6 512 1789185489 1789185489 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59662 8080 6 13 9272 1789185491 1789185495 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59662 6 7 539 1789185491 1789185495 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59668 8080 6 8 1198 1789185492 1789185492 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59668 6 6 512 1789185492 1789185492 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 35996 8080 6 8 1198 1789185494 1789185494 ACCEPT OK
